102388 -0.003400812 0.002322936 322.489518971 0.0 12.1764295778 0.0 -0.3515 0.08882 0.28178 0.11158 
102388.0 -0.00088442175 0.0003510546 322.4895182720027 0.0 12.176430125544838 0.0 -0.3515 0.08882 0.28178 0.11158 
102391 0.00177192 0.006736572 322.4898367619 0.0 12.176831412 0.0 -0.33153 0.04742 0.47212 0.04974 
102391.0 0.0041453484 0.0034327013 322.48983610261433 0.0 12.17683232974183 0.0 -0.33153 0.04742 0.47212 0.04974 
102471 0.001713888 0.003885516 322.4925056703 0.0 12.1768771018 0.0 -0.21317 0.16728 0.06731 0.12094 
102471.0 0.0032399758 0.0034144842 322.4925052463867 0.0 12.176877232642164 0.0 -0.21317 0.16728 0.06731 0.12094 
102565 0.002326428 -0.004211568 322.4773361396 0.0 12.1765288356 0.0 -0.63179 0.27872 0.62986 0.30413 
102565.0 0.0068494175 -0.0086192945 322.4773348832141 0.0 12.176530059968526 0.0 -0.63179 0.27872 0.62986 0.30413 
102582 -0.058944494 0.013342392 322.4730599902 0.0 12.1775229934 0.0 0.35898 0.05669 -0.19218 0.07948 
102582.0 -0.06151444 0.014687258 322.473060704075 0.0 12.177522619826279 0.0 0.35898 0.05669 -0.19218 0.07948 
102618 0.001364724 0.009752292 322.4712399592 0.0 12.1774445294 0.0 0.18283 0.04348 -0.23167 0.04599 
102618.0 5.5838085e-05 0.011373506 322.4712403227794 0.0 12.177444079062694 0.0 0.18283 0.04348 -0.23167 0.04599 
103162 -0.00275238 0.000106344 322.4724209403 0.0 12.1780644764 0.0 -0.49467 0.05937 -0.06537 0.03104 
103162.0 0.00078898657 0.0005637998 322.4724199565871 0.0 12.178064349328949 0.0 -0.49467 0.05937 -0.06537 0.03104 
103207 0.002308284 -0.002256336 322.4680369369 0.0 12.1777541247 0.0 0.05981 0.04387 -0.23428 0.06857 
103207.0 0.001880102 -0.000616857 322.46803705583943 0.0 12.17775366928918 0.0 0.05981 0.04387 -0.23428 0.06857 
103234 0.0014004359 0.010580076 322.5173197024 0.0 12.1797142712 0.0 0.1203 0.1067 -0.21511 0.17511 
103234.0 0.000539197 0.012085404 322.51731994163305 0.0 12.179713853053245 0.0 0.1203 0.1067 -0.21511 0.17511 
103604 -0.004252932 -0.004293864 322.491481363 0.0 12.1800026229 0.0 0.12776 0.24888 -0.18983 0.18884 
103604.0 -0.0051675783 -0.0029654438 322.4914816170685 0.0 12.180002253894386 0.0 0.12776 0.24888 -0.18983 0.18884 
103717 -0.052555718 0.016236505 322.4779377905 0.0 12.1802062584 0.0 0.04307 0.08691 -0.1761 0.0589 
103717.0 -0.05286406 0.017468842 322.47793787615075 0.0 12.180205916083775 0.0 0.04307 0.08691 -0.1761 0.0589 
103785 0.009110808 0.010761876 322.5153938112 0.0 12.1812407476 0.0 -0.29273 0.08047 -0.14818 0.13799 
103785.0 0.011206501 0.011798832 322.51539322906297 0.0 12.18124045955674 0.0 -0.29273 0.08047 -0.14818 0.13799 
103798 0.002401524 0.00566082 322.5102981979 0.0 12.1813877962 0.0 -0.14223 0.03186 -0.35909 0.07308 
103798.0 0.003419768 0.0081737125 322.5102979150544 0.0 12.181387098174257 0.0 -0.14223 0.03186 -0.35909 0.07308 
103855 -0.0021659401 0.007502436 322.5062770759 0.0 12.1806167918 0.0 0.02677 0.03411 0.40874 0.03837 
103855.0 -0.0023575898 0.0046420954 322.50627712913604 0.0 12.180617586339089 0.0 0.02677 0.03411 0.40874 0.03837 
103918 0.008204292 -0.003928176 322.5002561559 0.0 12.1811019876 0.0 -0.25483 0.11465 -0.09331 0.04794 
103918.0 0.010028653 -0.0032751977 322.50025564913295 0.0 12.18110180621711 0.0 -0.25483 0.11465 -0.09331 0.04794 
104012 0.011949912 0.000696636 322.4957396525 0.0 12.1808289151 0.0 0.07243 0.04304 0.13227 0.03345 
104012.0 0.011431376 -0.00022898239 322.4957397965376 0.0 12.180829172216221 0.0 0.07243 0.04304 0.13227 0.03345 
104058.0 0.009010528 -0.02552827 322.48801784958545 0.0 12.180440535126506 0.0 -0.24525 0.06474 0.91782 0.0464 
104061.0 0.0009639295 0.058052395 322.4880200847518 0.0 12.180417318274767 0.0 -0.08732 0.09125 1.27152 0.1427 
104075.0 -0.03688061 -0.001713407 322.481092270713 0.0 12.180934286856376 0.0 14.70574 0.46352 0.71664 0.10177 
104172 0.00265878 0.016981956 322.472916612 0.0 12.1812881702 0.0 0.2442 0.13328 0.25617 0.04032 
104172.0 0.0009105192 0.015189292 322.472917097628 0.0 12.181288668162225 0.0 0.2442 0.13328 0.25617 0.04032 
104177 -0.006318756 0.024631992 322.4724006972 0.0 12.1805508006 0.0 0.09354 0.08205 0.78002 0.12611 
104177.0 -0.0069884197 0.019173454 322.4724008832177 0.0 12.180552316860656 0.0 0.09354 0.08205 0.78002 0.12611 
104194.0 0.0003902449 -0.016556483 322.4746489746386 0.0 12.181189464692979 0.0 0.04945 0.06174 1.49284 0.10903 
104214 -0.002461932 -0.001131732 322.512162167 0.0 12.1820786968 0.0 -0.40157 0.05462 0.09025 0.06321 
104214.0 0.0004129708 -0.0017632967 322.5121613684159 0.0 12.182078872234634 0.0 -0.40157 0.05462 0.09025 0.06321 
104233 -0.0009816121 -0.005586876 322.5108118328 0.0 12.1822587009 0.0 -0.05173 0.03919 -0.12092 0.0481 
104233.0 -0.0006112687 -0.0047406843 322.51081172992684 0.0 12.18225846584675 0.0 -0.05173 0.03919 -0.12092 0.0481 
104244 -4.0716077e-05 0.000231912 322.5097697187 0.0 12.1823418901 0.0 -0.25602 0.07462 -0.0637 0.03763 
104244.0 0.0017921733 0.0006776812 322.50976920956407 0.0 12.182341766275222 0.0 -0.25602 0.07462 -0.0637 0.03763 
104257 -0.004619556 0.008624304 322.506582148 0.0 12.1828688774 0.0 -0.15225 0.0521 0.16728 0.06097 
104257.0 -0.0035295712 0.0074536875 322.50658184522644 0.0 12.18286920257126 0.0 -0.15225 0.0521 0.16728 0.06097 
104655 0.039620988 0.030674016 322.5005704851 0.0 12.1834430982 0.0 0.10803 0.07456 -0.26352 0.07758 
104655.0 0.03884758 0.032518115 322.5005706999355 0.0 12.183442585950303 0.0 0.10803 0.07456 -0.26352 0.07758 
104687 0.07644017 -0.009570096 322.4852332916 0.0 12.1831706487 0.0 1.37122 0.18069 -0.46374 0.16699 
104687.0 0.066623345 -0.006324868 322.48523601849433 0.0 12.183169747247828 0.0 1.37122 0.18069 -0.46374 0.16699 
104766.0 -0.053798035 0.013241923 322.4930537982183 0.0 12.183033777248035 0.0 -0.92946 0.07325 -0.40566 0.07176 
104912 0.017287884 0.017787203 322.4751532296 0.0 12.1837783095 0.0 0.00996 0.05208 -0.02564 0.08697 
104912.0 0.017216578 0.017966632 322.47515324940713 0.0 12.183778259659068 0.0 0.00996 0.05208 -0.02564 0.08697 
104936 0.00028411194 -0.00301248 322.5132537522 0.0 12.1844821557 0.0 -0.14028 0.07979 -0.37266 0.09962 
104936.0 0.0012884076 -0.0004046252 322.513253473229 0.0 12.184481431295886 0.0 -0.14028 0.07979 -0.37266 0.09962 
